row_id,row_hash,shard_month,collected_date_jst,collected_at_jst,normalized_at_jst,source,source_phase,collector_stage,canonical_property_name,source_property_name,property_identity_match,source_property_id,source_slug_or_code,checkin,checkout,stay_nights,group_adults,no_rooms,group_children,currency,language,stay_scope,availability_status,sold_out_status,normalized_total_price,normalized_total_price_source,normalized_total_price_basis,normalized_total_price_confidence,basis_confidence,basis_note,source_primary_price,source_secondary_price_or_adder,source_computed_total,source_tax_or_fee_classification,source_classification,is_price_usable_for_dp_direct,is_price_usable_for_dp_directional,is_price_excluded_from_dp,dp_exclusion_reason,warning_flags,source_report_path,source_csv_path,debug_artifact_path,schema_version
2026-06-28|booking|ONSEN & STAY OAKHILL|onsen-amp-stay-oakhill|2026-07-22|2026-07-23|2_adults_1_room_1_night,a57967ce4044495237d80d444392c29358196746d429c77aec104a9e32d37a8f,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ONSEN & STAY OAKHILL,ONSEN & STAY OAKHILL,true,onsen-amp-stay-oakhill,onsen-amp-stay-oakhill,2026-07-22,2026-07-23,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,14245,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,14245,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/booking/onsen-amp-stay-oakhill_2026-07-22,zao_local_history_v1
2026-06-28|booking|ペンションぷうたろう|pension-puutaro-yamagata|2026-07-15|2026-07-16|2_adults_1_room_1_night,058df64ed9caad22cdfabb3243e61196f495f77878450cdf159953dc1790a9e0,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ペンションぷうたろう,ペンションぷうたろう,true,pension-puutaro-yamagata,pension-puutaro-yamagata,2026-07-15,2026-07-16,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,20900,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,20900,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/booking/pension-puutaro-yamagata_2026-07-15,zao_local_history_v1
2026-06-28|booking|ペンションぷうたろう|pension-puutaro-yamagata|2026-07-25|2026-07-26|2_adults_1_room_1_night,58057b3beb101414695dee6e69cd1ecacff6f86d71dbf196244511e8a9fbf39a,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ペンションぷうたろう,ペンションぷうたろう,true,pension-puutaro-yamagata,pension-puutaro-yamagata,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,20900,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,20900,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/booking/pension-puutaro-yamagata_2026-07-25,zao_local_history_v1
2026-06-28|booking|深山荘 高見屋|shinzanso-takamiya|2026-07-26|2026-07-27|2_adults_1_room_1_night,bfb9f246c72d0e95c00a570bf85fe3b522c57a150a610c249acfd22365b34e0c,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,深山荘 高見屋,深山荘 高見屋,true,shinzanso-takamiya,shinzanso-takamiya,2026-07-26,2026-07-27,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,55968,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,55968,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/booking/shinzanso-takamiya_2026-07-26,zao_local_history_v1
2026-06-28|booking|蔵王温泉 高砂屋旅館|takasagoya-ryokan|2026-07-23|2026-07-24|2_adults_1_room_1_night,43b27420f3b78319c0e88a162bebab14025743ab5874c7b95b7229891095995c,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,蔵王温泉 高砂屋旅館,蔵王温泉 高砂屋旅館,true,takasagoya-ryokan,takasagoya-ryokan,2026-07-23,2026-07-24,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,17000,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,17000,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/booking/takasagoya-ryokan_2026-07-23,zao_local_history_v1
2026-06-28|jalan|三浦屋|yad302145|2026-07-27|2026-07-28|2_adults_1_room_1_night,0016e09ca6019f0630882db54913515af6511813eb4a7c0445730909a981a7cc,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,三浦屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad302145,yad302145,2026-07-27,2026-07-28,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_single_room (single_room_token_detected); excluded from two-person-standard DP per confirmed policy.",18157,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_single,page_chrome_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_single;room_basis=excluded_single_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/jalan/classification_decisions/yad302145_2026-07-27.json,zao_local_history_v1
2026-06-28|jalan|三浦屋|yad302145|2026-07-28|2026-07-29|2_adults_1_room_1_night,269c0ef840febb30c7cc9a8ac9bdfacc45e6c22b7d44fbb424fa6967755b957e,2026_07,2026-06-28,2026-06-28T14:00:06+09:00,2026-06-28T14:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,三浦屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad302145,yad302145,2026-07-28,2026-07-29,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_single_room (single_room_token_detected); excluded from two-person-standard DP per confirmed policy.",15928,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_single,page_chrome_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_single;room_basis=excluded_single_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_140006/jalan/classification_decisions/yad302145_2026-07-28.json,zao_local_history_v1
2026-06-28|booking|三浦屋|japanese-hostel-miuraya|2026-07-02|2026-07-03|2_adults_1_room_1_night,640038b3c030c7f3531a8469596b10d60d0ccc2e55c53d9de88d2ed98f19924f,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-02,2026-07-03,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,14470,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,14470,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/japanese-hostel-miuraya_2026-07-02,zao_local_history_v1
2026-06-28|booking|三浦屋|japanese-hostel-miuraya|2026-07-17|2026-07-18|2_adults_1_room_1_night,53bfc00a6d8bf8a9274155b574c31870349169202350b7b65d475fc129a9e200,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-17,2026-07-18,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,15860,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,15860,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/japanese-hostel-miuraya_2026-07-17,zao_local_history_v1
2026-06-28|booking|吉田屋|ji-tian-wu-shan-xing-shi|2026-07-01|2026-07-02|2_adults_1_room_1_night,13a3bedce814c65af8c67016f296fc2ea92fcf5e7e913f863b0aff31f9645589,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,吉田屋,吉田屋,true,ji-tian-wu-shan-xing-shi,ji-tian-wu-shan-xing-shi,2026-07-01,2026-07-02,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,18700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,18700,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/ji-tian-wu-shan-xing-shi_2026-07-01,zao_local_history_v1
2026-06-28|booking|吉田屋|ji-tian-wu-shan-xing-shi|2026-07-20|2026-07-21|2_adults_1_room_1_night,82e768c86a40135f98a6d3d7ed85c346a63c78681c6d6a8fafb943f1cc0c5aa5,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,吉田屋,吉田屋,true,ji-tian-wu-shan-xing-shi,ji-tian-wu-shan-xing-shi,2026-07-20,2026-07-21,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,18700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,18700,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/ji-tian-wu-shan-xing-shi_2026-07-20,zao_local_history_v1
2026-06-28|booking|JURIN|jurin|2026-07-15|2026-07-16|2_adults_1_room_1_night,07ad1e8fd903f367fdbec133349001f96f239d146ef4d1c0d5c984da6ef5c6c3,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,JURIN,JURIN,true,jurin,jurin,2026-07-15,2026-07-16,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,36300,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,36300,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/jurin_2026-07-15,zao_local_history_v1
2026-06-28|booking|ＫＫＲ蔵王 白銀荘|kkrzaohakuginso|2026-07-06|2026-07-07|2_adults_1_room_1_night,4f64a6ebec807293e8cee0e8d10825ce3252524aacceda0e48bffb3598fcf3c7,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ＫＫＲ蔵王 白銀荘,ＫＫＲ蔵王 白銀荘,true,kkrzaohakuginso,kkrzaohakuginso,2026-07-06,2026-07-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,19700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,19700,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/kkrzaohakuginso_2026-07-06,zao_local_history_v1
2026-06-28|booking|ＫＫＲ蔵王 白銀荘|kkrzaohakuginso|2026-07-11|2026-07-12|2_adults_1_room_1_night,d2afa70f0147433d42883db9573c566d56c125350d02503e451e83c9b15a87d8,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ＫＫＲ蔵王 白銀荘,ＫＫＲ蔵王 白銀荘,true,kkrzaohakuginso,kkrzaohakuginso,2026-07-11,2026-07-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,23700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,23700,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/kkrzaohakuginso_2026-07-11,zao_local_history_v1
2026-06-28|booking|ル・ベール蔵王|le-vert-zao|2026-07-18|2026-07-19|2_adults_1_room_1_night,160c0b60e10baf1a109048ab50454d0ee20361748ef0c097ccceabbb10da6702,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ル・ベール蔵王,ル・ベール蔵王,true,le-vert-zao,le-vert-zao,2026-07-18,2026-07-19,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,29751,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,29751,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/le-vert-zao_2026-07-18,zao_local_history_v1
2026-06-28|booking|ル・ベール蔵王|le-vert-zao|2026-07-22|2026-07-23|2_adults_1_room_1_night,186f67dba49d6a83720a0afdcd2b235b800b521752cfb22134b553ae1b6ed4b5,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ル・ベール蔵王,ル・ベール蔵王,true,le-vert-zao,le-vert-zao,2026-07-22,2026-07-23,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,26114,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,26114,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/le-vert-zao_2026-07-22,zao_local_history_v1
2026-06-28|booking|名湯リゾート ルーセントタカミヤ|lucent-takamiya|2026-07-07|2026-07-08|2_adults_1_room_1_night,358a8569d31de7b0d57dfa4c4d1f9bf53295e1a5a2fd2920688124292e5ac074,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,名湯リゾート ルーセントタカミヤ,名湯リゾート ルーセントタカミヤ,true,lucent-takamiya,lucent-takamiya,2026-07-07,2026-07-08,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,13519,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,13519,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/lucent-takamiya_2026-07-07,zao_local_history_v1
2026-06-28|booking|ロッジまつぽっくり|matsupokkuri|2026-07-16|2026-07-17|2_adults_1_room_1_night,5ed4677f4a217676764831f764b2d9fe47d290038e495e498d21416b243171b4,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ロッジまつぽっくり,ロッジまつぽっくり,true,matsupokkuri,matsupokkuri,2026-07-16,2026-07-17,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,15000,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,15000,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/matsupokkuri_2026-07-16,zao_local_history_v1
2026-06-28|booking|ロッジまつぽっくり|matsupokkuri|2026-07-19|2026-07-20|2_adults_1_room_1_night,99fb0eadecdf7ed8d4cac856f3ff576217e449d48c5110f10deebd8880d3730d,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ロッジまつぽっくり,ロッジまつぽっくり,true,matsupokkuri,matsupokkuri,2026-07-19,2026-07-20,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,15000,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,15000,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/matsupokkuri_2026-07-19,zao_local_history_v1
2026-06-28|booking|ホテル松金屋アネックス|matukaneya-annex|2026-07-03|2026-07-04|2_adults_1_room_1_night,a23f665bcb74c205123ed276f41f641a5e37c59b363fee60787ef5c8c9fc229e,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ホテル松金屋アネックス,ホテル松金屋アネックス,true,matukaneya-annex,matukaneya-annex,2026-07-03,2026-07-04,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,20900,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,20900,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/matukaneya-annex_2026-07-03,zao_local_history_v1
2026-06-28|booking|ホテル松金屋アネックス|matukaneya-annex|2026-07-05|2026-07-06|2_adults_1_room_1_night,d47cd5ff756f533fb9f6cbd8fd41e2ad833f2c863247bda4fed5d1143c20aa63,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ホテル松金屋アネックス,ホテル松金屋アネックス,true,matukaneya-annex,matukaneya-annex,2026-07-05,2026-07-06,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,20900,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,20900,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/matukaneya-annex_2026-07-05,zao_local_history_v1
2026-06-28|booking|名湯舎 創|meitoya-sou|2026-07-04|2026-07-05|2_adults_1_room_1_night,d0732db607dc5edd150ac72c02d3f0ec6191295b1ba6bf566d7f6b9e5a9d0dd1,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,名湯舎 創,名湯舎 創,true,meitoya-sou,meitoya-sou,2026-07-04,2026-07-05,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,36300,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,36300,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/meitoya-sou_2026-07-04,zao_local_history_v1
2026-06-28|booking|名湯舎 創|meitoya-sou|2026-07-10|2026-07-11|2_adults_1_room_1_night,6fdc7d15796d221fbc5404c179b693f00379b442d13b6c964add7be383a5cfab,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,名湯舎 創,名湯舎 創,true,meitoya-sou,meitoya-sou,2026-07-10,2026-07-11,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,40700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,40700,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/meitoya-sou_2026-07-10,zao_local_history_v1
2026-06-28|booking|おおみや旅館|omiya-ryokan-yamagata|2026-07-12|2026-07-13|2_adults_1_room_1_night,a08c9c979f4b7eb8ccf27d977ef82a69de1b517e6e43646c88bb566105f2c0b5,2026_07,2026-06-28,2026-06-28T16:00:06+09:00,2026-06-28T16:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,おおみや旅館,おおみや旅館,true,omiya-ryokan-yamagata,omiya-ryokan-yamagata,2026-07-12,2026-07-13,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,22440,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,22440,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260628_160006/booking/omiya-ryokan-yamagata_2026-07-12,zao_local_history_v1
